Product ID,Product Name,Category,Color,Size,Fabric,Pattern,Fit Type,Weather Suitability,Occasion,Price,Availability,Brand,Image URL,Model Display URL,User Ratings,Product Description,Keywords for Search
1323,T-Shirt 1323,T-Shirt,Beige,S,Linen,Solid,Oversized,Cold,Casual,27.47,Out of Stock,Generic,Dataset\tshirt\1323.jpg,,4.3,"T-shirt, fashion, clothing, Beige, Solid, Casual, Cold"
1324,T-Shirt 1324,T-Shirt,White,M,Linen,Solid,Slim,Hot,Sportswear,38.91,Out of Stock,Generic,Dataset\tshirt\1324.jpg,,3.6,"T-shirt, fashion, clothing, White, Solid, Sportswear, Hot"
1325,T-Shirt 1325,T-Shirt,Brown,S,Polyester,Graphic,Oversized,Moderate,Casual,37.03,In Stock,Generic,Dataset\tshirt\1325.jpg,,4.1,"T-shirt, fashion, clothing, Brown, Graphic, Casual, Moderate"
1326,T-Shirt 1326,T-Shirt,Beige,XL,Polyester,Solid,Slim,Hot,Formal,26.93,Out of Stock,Generic,Dataset\tshirt\1326.jpg,,3.5,"T-shirt, fashion, clothing, Beige, Solid, Formal, Hot"
1327,T-Shirt 1327,T-Shirt,Black,L,Linen,Checkered,Regular,Rainy,Party,29.72,Out of Stock,Generic,Dataset\tshirt\1327.jpg,,4.5,"T-shirt, fashion, clothing, Black, Checkered, Party, Rainy"
1328,T-Shirt 1328,T-Shirt,Grey,S,Polyester,Solid,Regular,Moderate,Party,49.08,Out of Stock,Generic,Dataset\tshirt\1328.jpg,,4,"T-shirt, fashion, clothing, Grey, Solid, Party, Moderate"
1329,T-Shirt 1329,T-Shirt,Black,L,Cotton,Graphic,Oversized,Cold,Formal,45.81,Out of Stock,Generic,Dataset\tshirt\1329.jpg,,3.5,"T-shirt, fashion, clothing, Black, Graphic, Formal, Cold"
133,T-Shirt 133,T-Shirt,Green,M,Linen,Solid,Slim,Cold,Party,49.71,In Stock,Generic,Dataset\tshirt\133.jpg,,3.2,"T-shirt, fashion, clothing, Green, Solid, Party, Cold"
1330,T-Shirt 1330,T-Shirt,Black,XL,Cotton,Solid,Slim,Hot,Party,14.68,In Stock,Generic,Dataset\tshirt\1330.jpg,,4,"T-shirt, fashion, clothing, Black, Solid, Party, Hot"
1331,T-Shirt 1331,T-Shirt,,L,Polyester,,Loose,Hot,Sportswear,21.49,In Stock,Generic,Dataset\tshirt\1331.jpg,,4.8,"T-shirt, fashion, clothing, , , Sportswear, Hot"
1332,T-Shirt 1332,T-Shirt,,M,Polyester,,Slim,Cold,Formal,47.05,Out of Stock,Generic,Dataset\tshirt\1332.jpg,,3.4,"T-shirt, fashion, clothing, , , Formal, Cold"
1333,T-Shirt 1333,T-Shirt,,S,Linen,,Loose,Moderate,Sportswear,27.38,Out of Stock,Generic,Dataset\tshirt\1333.jpg,,3.3,"T-shirt, fashion, clothing, , , Sportswear, Moderate"
1334,T-Shirt 1334,T-Shirt,Pink,XL,Wool,Solid,Loose,Rainy,Casual,31.23,Out of Stock,Generic,Dataset\tshirt\1334.jpg,,3.6,"T-shirt, fashion, clothing, Pink, Solid, Casual, Rainy"
1335,T-Shirt 1335,T-Shirt,,XL,Cotton,,Slim,Hot,Party,34.59,Out of Stock,Generic,Dataset\tshirt\1335.jpg,,3.4,"T-shirt, fashion, clothing, , , Party, Hot"
1336,T-Shirt 1336,T-Shirt,Black,XL,Cotton,Graphic,Oversized,Rainy,Formal,47.38,In Stock,Generic,Dataset\tshirt\1336.jpg,,3.7,"T-shirt, fashion, clothing, Black, Graphic, Formal, Rainy"
1337,T-Shirt 1337,T-Shirt,White,L,Linen,Solid,Slim,Moderate,Sportswear,13.98,In Stock,Generic,Dataset\tshirt\1337.jpg,,4.7,"T-shirt, fashion, clothing, White, Solid, Sportswear, Moderate"
1338,T-Shirt 1338,T-Shirt,White,XL,Wool,Solid,Loose,Rainy,Party,43.52,Out of Stock,Generic,Dataset\tshirt\1338.jpg,,4.9,"T-shirt, fashion, clothing, White, Solid, Party, Rainy"
1339,T-Shirt 1339,T-Shirt,Black,L,Polyester,Solid,Oversized,Rainy,Casual,22.81,Out of Stock,Generic,Dataset\tshirt\1339.jpg,,3.3,"T-shirt, fashion, clothing, Black, Solid, Casual, Rainy"
134,T-Shirt 134,T-Shirt,Blue,XL,Wool,Graphic,Loose,Moderate,Sportswear,33.17,In Stock,Generic,Dataset\tshirt\134.jpg,,4.7,"T-shirt, fashion, clothing, Blue, Graphic, Sportswear, Moderate"
1340,T-Shirt 1340,T-Shirt,Pink,XL,Cotton,Solid,Loose,Cold,Sportswear,29.5,Out of Stock,Generic,Dataset\tshirt\1340.jpg,,3.6,"T-shirt, fashion, clothing, Pink, Solid, Sportswear, Cold"
1341,T-Shirt 1341,T-Shirt,Blue,XL,Polyester,Solid,Loose,Hot,Formal,20.05,Out of Stock,Generic,Dataset\tshirt\1341.jpg,,4.6,"T-shirt, fashion, clothing, Blue, Solid, Formal, Hot"
1342,T-Shirt 1342,T-Shirt,White,XL,Wool,Solid,Regular,Moderate,Party,42.09,In Stock,Generic,Dataset\tshirt\1342.jpg,,4.3,"T-shirt, fashion, clothing, White, Solid, Party, Moderate"
1343,T-Shirt 1343,T-Shirt,Red,S,Cotton,Solid,Slim,Hot,Sportswear,19.01,Out of Stock,Generic,Dataset\tshirt\1343.jpg,,3,"T-shirt, fashion, clothing, Red, Solid, Sportswear, Hot"
1344,T-Shirt 1344,T-Shirt,Grey,S,Wool,Solid,Slim,Cold,Party,15.75,Out of Stock,Generic,Dataset\tshirt\1344.jpg,,4.7,"T-shirt, fashion, clothing, Grey, Solid, Party, Cold"
1345,T-Shirt 1345,T-Shirt,Black,XL,Cotton,Checkered,Loose,Hot,Party,14.36,In Stock,Generic,Dataset\tshirt\1345.jpg,,3.1,"T-shirt, fashion, clothing, Black, Checkered, Party, Hot"
1346,T-Shirt 1346,T-Shirt,Blue,L,Cotton,Solid,Oversized,Cold,Casual,17.14,Out of Stock,Generic,Dataset\tshirt\1346.jpg,,3.6,"T-shirt, fashion, clothing, Blue, Solid, Casual, Cold"
1347,T-Shirt 1347,T-Shirt,White,S,Wool,Graphic,Regular,Hot,Formal,15.63,In Stock,Generic,Dataset\tshirt\1347.jpg,,3.5,"T-shirt, fashion, clothing, White, Graphic, Formal, Hot"
1348,T-Shirt 1348,T-Shirt,Grey,M,Polyester,Solid,Oversized,Hot,Casual,31.59,Out of Stock,Generic,Dataset\tshirt\1348.jpg,,5,"T-shirt, fashion, clothing, Grey, Solid, Casual, Hot"
1349,T-Shirt 1349,T-Shirt,Grey,XL,Cotton,Graphic,Slim,Rainy,Casual,22.22,Out of Stock,Generic,Dataset\tshirt\1349.jpg,,4.7,"T-shirt, fashion, clothing, Grey, Graphic, Casual, Rainy"
135,T-Shirt 135,T-Shirt,Black,M,Wool,Graphic,Oversized,Rainy,Party,33.29,In Stock,Generic,Dataset\tshirt\135.jpg,,3.5,"T-shirt, fashion, clothing, Black, Graphic, Party, Rainy"
1350,T-Shirt 1350,T-Shirt,,S,Wool,,Slim,Moderate,Party,23.74,In Stock,Generic,Dataset\tshirt\1350.jpg,,4.8,"T-shirt, fashion, clothing, , , Party, Moderate"
1351,T-Shirt 1351,T-Shirt,White,L,Wool,Solid,Regular,Cold,Party,43.28,In Stock,Generic,Dataset\tshirt\1351.jpg,,4,"T-shirt, fashion, clothing, White, Solid, Party, Cold"
1352,T-Shirt 1352,T-Shirt,Black,M,Polyester,Graphic,Loose,Rainy,Formal,11.43,In Stock,Generic,Dataset\tshirt\1352.jpg,,4.5,"T-shirt, fashion, clothing, Black, Graphic, Formal, Rainy"
1353,T-Shirt 1353,T-Shirt,White,S,Linen,Graphic,Loose,Rainy,Party,43.62,In Stock,Generic,Dataset\tshirt\1353.jpg,,3.5,"T-shirt, fashion, clothing, White, Graphic, Party, Rainy"
1354,T-Shirt 1354,T-Shirt,,M,Polyester,,Slim,Cold,Sportswear,40.07,Out of Stock,Generic,Dataset\tshirt\1354.jpg,,4.8,"T-shirt, fashion, clothing, , , Sportswear, Cold"
1355,T-Shirt 1355,T-Shirt,,S,Cotton,,Slim,Cold,Sportswear,41.56,Out of Stock,Generic,Dataset\tshirt\1355.jpg,,3.6,"T-shirt, fashion, clothing, , , Sportswear, Cold"
1356,T-Shirt 1356,T-Shirt,Black,M,Cotton,Solid,Oversized,Cold,Formal,28.24,In Stock,Generic,Dataset\tshirt\1356.jpg,,4.8,"T-shirt, fashion, clothing, Black, Solid, Formal, Cold"
1357,T-Shirt 1357,T-Shirt,Black,L,Polyester,Graphic,Regular,Cold,Casual,32.8,In Stock,Generic,Dataset\tshirt\1357.jpg,,4.6,"T-shirt, fashion, clothing, Black, Graphic, Casual, Cold"
1358,T-Shirt 1358,T-Shirt,Grey,M,Polyester,Solid,Oversized,Rainy,Party,25.8,In Stock,Generic,Dataset\tshirt\1358.jpg,,4,"T-shirt, fashion, clothing, Grey, Solid, Party, Rainy"
1359,T-Shirt 1359,T-Shirt,White,L,Cotton,Solid,Slim,Hot,Party,17.29,In Stock,Generic,Dataset\tshirt\1359.jpg,,4.9,"T-shirt, fashion, clothing, White, Solid, Party, Hot"
136,T-Shirt 136,T-Shirt,Grey,XL,Polyester,Graphic,Regular,Cold,Party,16.4,Out of Stock,Generic,Dataset\tshirt\136.jpg,,4.3,"T-shirt, fashion, clothing, Grey, Graphic, Party, Cold"
1360,T-Shirt 1360,T-Shirt,Black,M,Linen,Solid,Oversized,Rainy,Party,48.96,In Stock,Generic,Dataset\tshirt\1360.jpg,,4.8,"T-shirt, fashion, clothing, Black, Solid, Party, Rainy"
1361,T-Shirt 1361,T-Shirt,Black,S,Wool,Graphic,Regular,Rainy,Sportswear,16.75,In Stock,Generic,Dataset\tshirt\1361.jpg,,3.1,"T-shirt, fashion, clothing, Black, Graphic, Sportswear, Rainy"
1362,T-Shirt 1362,T-Shirt,White,S,Wool,Graphic,Oversized,Moderate,Casual,17.88,In Stock,Generic,Dataset\tshirt\1362.jpg,,3.4,"T-shirt, fashion, clothing, White, Graphic, Casual, Moderate"
1363,T-Shirt 1363,T-Shirt,Grey,L,Linen,Solid,Regular,Cold,Sportswear,29.38,Out of Stock,Generic,Dataset\tshirt\1363.jpg,,3.7,"T-shirt, fashion, clothing, Grey, Solid, Sportswear, Cold"
1364,T-Shirt 1364,T-Shirt,Black,L,Cotton,Checkered,Loose,Cold,Sportswear,19.71,Out of Stock,Generic,Dataset\tshirt\1364.jpg,,3.8,"T-shirt, fashion, clothing, Black, Checkered, Sportswear, Cold"
1365,T-Shirt 1365,T-Shirt,Blue,L,Cotton,Solid,Oversized,Moderate,Formal,21.48,In Stock,Generic,Dataset\tshirt\1365.jpg,,3.3,"T-shirt, fashion, clothing, Blue, Solid, Formal, Moderate"
1366,T-Shirt 1366,T-Shirt,Black,L,Polyester,Solid,Loose,Cold,Casual,49.25,In Stock,Generic,Dataset\tshirt\1366.jpg,,3.8,"T-shirt, fashion, clothing, Black, Solid, Casual, Cold"
1367,T-Shirt 1367,T-Shirt,Grey,S,Linen,Graphic,Slim,Rainy,Party,13.75,In Stock,Generic,Dataset\tshirt\1367.jpg,,4.7,"T-shirt, fashion, clothing, Grey, Graphic, Party, Rainy"
1368,T-Shirt 1368,T-Shirt,Green,XL,Wool,Solid,Loose,Rainy,Casual,31.96,Out of Stock,Generic,Dataset\tshirt\1368.jpg,,4.1,"T-shirt, fashion, clothing, Green, Solid, Casual, Rainy"
1369,T-Shirt 1369,T-Shirt,Pink,S,Linen,Graphic,Slim,Rainy,Formal,43.44,Out of Stock,Generic,Dataset\tshirt\1369.jpg,,3.4,"T-shirt, fashion, clothing, Pink, Graphic, Formal, Rainy"
137,T-Shirt 137,T-Shirt,Black,XL,Cotton,Graphic,Slim,Moderate,Formal,48.75,Out of Stock,Generic,Dataset\tshirt\137.jpg,,3.6,"T-shirt, fashion, clothing, Black, Graphic, Formal, Moderate"
1370,T-Shirt 1370,T-Shirt,Blue,XL,Wool,Solid,Slim,Moderate,Sportswear,44.92,In Stock,Generic,Dataset\tshirt\1370.jpg,,3.5,"T-shirt, fashion, clothing, Blue, Solid, Sportswear, Moderate"
1371,T-Shirt 1371,T-Shirt,Black,XL,Cotton,Graphic,Regular,Rainy,Sportswear,12.42,Out of Stock,Generic,Dataset\tshirt\1371.jpg,,3.4,"T-shirt, fashion, clothing, Black, Graphic, Sportswear, Rainy"
1372,T-Shirt 1372,T-Shirt,Grey,XL,Wool,Solid,Regular,Cold,Sportswear,14.63,In Stock,Generic,Dataset\tshirt\1372.jpg,,4.7,"T-shirt, fashion, clothing, Grey, Solid, Sportswear, Cold"
1373,T-Shirt 1373,T-Shirt,Black,S,Wool,Graphic,Oversized,Hot,Sportswear,38.27,Out of Stock,Generic,Dataset\tshirt\1373.jpg,,3.5,"T-shirt, fashion, clothing, Black, Graphic, Sportswear, Hot"
1374,T-Shirt 1374,T-Shirt,Brown,M,Linen,Solid,Oversized,Moderate,Casual,33.76,Out of Stock,Generic,Dataset\tshirt\1374.jpg,,4.6,"T-shirt, fashion, clothing, Brown, Solid, Casual, Moderate"
1375,T-Shirt 1375,T-Shirt,Blue,M,Linen,Solid,Oversized,Moderate,Sportswear,24.61,Out of Stock,Generic,Dataset\tshirt\1375.jpg,,3.8,"T-shirt, fashion, clothing, Blue, Solid, Sportswear, Moderate"
1376,T-Shirt 1376,T-Shirt,Blue,M,Polyester,Graphic,Regular,Rainy,Casual,46.58,In Stock,Generic,Dataset\tshirt\1376.jpg,,4.8,"T-shirt, fashion, clothing, Blue, Graphic, Casual, Rainy"
1377,T-Shirt 1377,T-Shirt,Grey,L,Linen,Solid,Slim,Rainy,Sportswear,36.85,In Stock,Generic,Dataset\tshirt\1377.jpg,,4.7,"T-shirt, fashion, clothing, Grey, Solid, Sportswear, Rainy"
1378,T-Shirt 1378,T-Shirt,Pink,S,Wool,Solid,Loose,Cold,Formal,18.26,Out of Stock,Generic,Dataset\tshirt\1378.jpg,,4.7,"T-shirt, fashion, clothing, Pink, Solid, Formal, Cold"
1379,T-Shirt 1379,T-Shirt,Green,XL,Wool,Solid,Slim,Rainy,Formal,19.08,In Stock,Generic,Dataset\tshirt\1379.jpg,,4.6,"T-shirt, fashion, clothing, Green, Solid, Formal, Rainy"
138,T-Shirt 138,T-Shirt,Blue,L,Linen,Graphic,Regular,Cold,Formal,40.09,In Stock,Generic,Dataset\tshirt\138.jpg,,3.7,"T-shirt, fashion, clothing, Blue, Graphic, Formal, Cold"
1380,T-Shirt 1380,T-Shirt,Grey,XL,Wool,Graphic,Slim,Cold,Formal,49.32,In Stock,Generic,Dataset\tshirt\1380.jpg,,3.6,"T-shirt, fashion, clothing, Grey, Graphic, Formal, Cold"
1381,T-Shirt 1381,T-Shirt,White,M,Cotton,Graphic,Oversized,Cold,Sportswear,47.93,Out of Stock,Generic,Dataset\tshirt\1381.jpg,,4.8,"T-shirt, fashion, clothing, White, Graphic, Sportswear, Cold"
1382,T-Shirt 1382,T-Shirt,Yellow,S,Polyester,Solid,Loose,Rainy,Casual,37.56,Out of Stock,Generic,Dataset\tshirt\1382.jpg,,4.8,"T-shirt, fashion, clothing, Yellow, Solid, Casual, Rainy"
1383,T-Shirt 1383,T-Shirt,Green,S,Polyester,Solid,Loose,Moderate,Casual,13.61,In Stock,Generic,Dataset\tshirt\1383.jpg,,4.5,"T-shirt, fashion, clothing, Green, Solid, Casual, Moderate"
1384,T-Shirt 1384,T-Shirt,Blue,M,Wool,Solid,Loose,Hot,Formal,26.33,Out of Stock,Generic,Dataset\tshirt\1384.jpg,,3.3,"T-shirt, fashion, clothing, Blue, Solid, Formal, Hot"
1385,T-Shirt 1385,T-Shirt,Black,L,Wool,Solid,Loose,Moderate,Formal,18.24,In Stock,Generic,Dataset\tshirt\1385.jpg,,3.2,"T-shirt, fashion, clothing, Black, Solid, Formal, Moderate"
1386,T-Shirt 1386,T-Shirt,White,M,Wool,Graphic,Loose,Rainy,Sportswear,28.11,Out of Stock,Generic,Dataset\tshirt\1386.jpg,,4.2,"T-shirt, fashion, clothing, White, Graphic, Sportswear, Rainy"
1387,T-Shirt 1387,T-Shirt,Pink,XL,Polyester,Solid,Regular,Hot,Casual,29.73,In Stock,Generic,Dataset\tshirt\1387.jpg,,3.4,"T-shirt, fashion, clothing, Pink, Solid, Casual, Hot"
1388,T-Shirt 1388,T-Shirt,Grey,S,Wool,Solid,Loose,Moderate,Sportswear,41.12,Out of Stock,Generic,Dataset\tshirt\1388.jpg,,3.5,"T-shirt, fashion, clothing, Grey, Solid, Sportswear, Moderate"
1389,T-Shirt 1389,T-Shirt,White,L,Cotton,Checkered,Regular,Rainy,Party,14.16,Out of Stock,Generic,Dataset\tshirt\1389.jpg,,4.4,"T-shirt, fashion, clothing, White, Checkered, Party, Rainy"
139,T-Shirt 139,T-Shirt,White,L,Cotton,Graphic,Oversized,Rainy,Casual,36,In Stock,Generic,Dataset\tshirt\139.jpg,,4.3,"T-shirt, fashion, clothing, White, Graphic, Casual, Rainy"
1390,T-Shirt 1390,T-Shirt,Pink,XL,Linen,Solid,Slim,Rainy,Casual,12.51,Out of Stock,Generic,Dataset\tshirt\1390.jpg,,4.9,"T-shirt, fashion, clothing, Pink, Solid, Casual, Rainy"
1391,T-Shirt 1391,T-Shirt,Blue,M,Linen,Graphic,Oversized,Hot,Casual,27.65,In Stock,Generic,Dataset\tshirt\1391.jpg,,4.7,"T-shirt, fashion, clothing, Blue, Graphic, Casual, Hot"
1392,T-Shirt 1392,T-Shirt,Green,XL,Polyester,Checkered,Oversized,Cold,Casual,17.22,In Stock,Generic,Dataset\tshirt\1392.jpg,,4.2,"T-shirt, fashion, clothing, Green, Checkered, Casual, Cold"
1393,T-Shirt 1393,T-Shirt,Teal,S,Wool,Solid,Oversized,Moderate,Casual,42.19,In Stock,Generic,Dataset\tshirt\1393.jpg,,4.6,"T-shirt, fashion, clothing, Teal, Solid, Casual, Moderate"
1394,T-Shirt 1394,T-Shirt,White,S,Cotton,Solid,Slim,Moderate,Party,26.71,Out of Stock,Generic,Dataset\tshirt\1394.jpg,,4.8,"T-shirt, fashion, clothing, White, Solid, Party, Moderate"
1395,T-Shirt 1395,T-Shirt,Grey,XL,Cotton,Solid,Loose,Hot,Casual,10.69,In Stock,Generic,Dataset\tshirt\1395.jpg,,3.7,"T-shirt, fashion, clothing, Grey, Solid, Casual, Hot"
1396,T-Shirt 1396,T-Shirt,Black,L,Cotton,Solid,Loose,Cold,Formal,17.15,In Stock,Generic,Dataset\tshirt\1396.jpg,,3.6,"T-shirt, fashion, clothing, Black, Solid, Formal, Cold"
1397,T-Shirt 1397,T-Shirt,Black,L,Wool,Graphic,Oversized,Moderate,Sportswear,31.03,In Stock,Generic,Dataset\tshirt\1397.jpg,,4.9,"T-shirt, fashion, clothing, Black, Graphic, Sportswear, Moderate"
1398,T-Shirt 1398,T-Shirt,White,S,Wool,Solid,Regular,Hot,Casual,20.59,Out of Stock,Generic,Dataset\tshirt\1398.jpg,,3.2,"T-shirt, fashion, clothing, White, Solid, Casual, Hot"
1399,T-Shirt 1399,T-Shirt,Blue,S,Linen,Solid,Regular,Hot,Formal,32.78,Out of Stock,Generic,Dataset\tshirt\1399.jpg,,4.5,"T-shirt, fashion, clothing, Blue, Solid, Formal, Hot"
14,T-Shirt 14,T-Shirt,Black,S,Cotton,Solid,Loose,Moderate,Sportswear,47.59,In Stock,Generic,Dataset\tshirt\14.jpg,,3.7,"T-shirt, fashion, clothing, Black, Solid, Sportswear, Moderate"
140,T-Shirt 140,T-Shirt,Black,XL,Cotton,Solid,Regular,Rainy,Formal,21.76,Out of Stock,Generic,Dataset\tshirt\140.jpg,,4.6,"T-shirt, fashion, clothing, Black, Solid, Formal, Rainy"
1400,T-Shirt 1400,T-Shirt,Blue,S,Polyester,Solid,Oversized,Cold,Sportswear,46.06,Out of Stock,Generic,Dataset\tshirt\1400.jpg,,3.7,"T-shirt, fashion, clothing, Blue, Solid, Sportswear, Cold"
1401,T-Shirt 1401,T-Shirt,Black,XL,Wool,Solid,Regular,Moderate,Party,24.07,Out of Stock,Generic,Dataset\tshirt\1401.jpg,,4.1,"T-shirt, fashion, clothing, Black, Solid, Party, Moderate"
1402,T-Shirt 1402,T-Shirt,White,L,Cotton,Graphic,Regular,Rainy,Party,43.44,In Stock,Generic,Dataset\tshirt\1402.jpg,,4.4,"T-shirt, fashion, clothing, White, Graphic, Party, Rainy"
1403,T-Shirt 1403,T-Shirt,Black,L,Cotton,Solid,Regular,Hot,Formal,25.17,In Stock,Generic,Dataset\tshirt\1403.jpg,,4.1,"T-shirt, fashion, clothing, Black, Solid, Formal, Hot"
1404,T-Shirt 1404,T-Shirt,White,L,Cotton,Graphic,Regular,Hot,Sportswear,32.44,In Stock,Generic,Dataset\tshirt\1404.jpg,,4.1,"T-shirt, fashion, clothing, White, Graphic, Sportswear, Hot"
1405,T-Shirt 1405,T-Shirt,Black,L,Linen,Graphic,Regular,Hot,Sportswear,13.58,Out of Stock,Generic,Dataset\tshirt\1405.jpg,,3.1,"T-shirt, fashion, clothing, Black, Graphic, Sportswear, Hot"
1406,T-Shirt 1406,T-Shirt,Grey,L,Wool,Solid,Regular,Rainy,Casual,25.49,Out of Stock,Generic,Dataset\tshirt\1406.jpg,,4.6,"T-shirt, fashion, clothing, Grey, Solid, Casual, Rainy"
1407,T-Shirt 1407,T-Shirt,Green,L,Polyester,Graphic,Loose,Hot,Party,17.75,Out of Stock,Generic,Dataset\tshirt\1407.jpg,,5,"T-shirt, fashion, clothing, Green, Graphic, Party, Hot"
1408,T-Shirt 1408,T-Shirt,White,L,Cotton,Checkered,Slim,Moderate,Formal,19.81,In Stock,Generic,Dataset\tshirt\1408.jpg,,3.4,"T-shirt, fashion, clothing, White, Checkered, Formal, Moderate"
1409,T-Shirt 1409,T-Shirt,Green,S,Wool,Solid,Slim,Hot,Sportswear,33.09,In Stock,Generic,Dataset\tshirt\1409.jpg,,4,"T-shirt, fashion, clothing, Green, Solid, Sportswear, Hot"
141,T-Shirt 141,T-Shirt,Blue,M,Linen,Graphic,Oversized,Rainy,Sportswear,30.94,Out of Stock,Generic,Dataset\tshirt\141.jpg,,4.4,"T-shirt, fashion, clothing, Blue, Graphic, Sportswear, Rainy"
1410,T-Shirt 1410,T-Shirt,Grey,S,Linen,Graphic,Loose,Hot,Formal,24.57,In Stock,Generic,Dataset\tshirt\1410.jpg,,3.1,"T-shirt, fashion, clothing, Grey, Graphic, Formal, Hot"
1411,T-Shirt 1411,T-Shirt,White,XL,Cotton,Solid,Loose,Hot,Sportswear,33.47,In Stock,Generic,Dataset\tshirt\1411.jpg,,3.5,"T-shirt, fashion, clothing, White, Solid, Sportswear, Hot"
1412,T-Shirt 1412,T-Shirt,Beige,L,Wool,Solid,Slim,Cold,Casual,35.75,In Stock,Generic,Dataset\tshirt\1412.jpg,,3.8,"T-shirt, fashion, clothing, Beige, Solid, Casual, Cold"
1413,T-Shirt 1413,T-Shirt,White,XL,Wool,Solid,Oversized,Hot,Party,14.37,Out of Stock,Generic,Dataset\tshirt\1413.jpg,,5,"T-shirt, fashion, clothing, White, Solid, Party, Hot"
1414,T-Shirt 1414,T-Shirt,Black,S,Cotton,Graphic,Regular,Moderate,Casual,38.78,In Stock,Generic,Dataset\tshirt\1414.jpg,,4,"T-shirt, fashion, clothing, Black, Graphic, Casual, Moderate"
1415,T-Shirt 1415,T-Shirt,Grey,XL,Wool,Solid,Slim,Cold,Formal,23.65,Out of Stock,Generic,Dataset\tshirt\1415.jpg,,3.4,"T-shirt, fashion, clothing, Grey, Solid, Formal, Cold"
1416,T-Shirt 1416,T-Shirt,Green,M,Wool,Graphic,Slim,Moderate,Party,26.64,Out of Stock,Generic,Dataset\tshirt\1416.jpg,,4.2,"T-shirt, fashion, clothing, Green, Graphic, Party, Moderate"
1417,T-Shirt 1417,T-Shirt,Grey,L,Polyester,Solid,Oversized,Moderate,Sportswear,10.24,In Stock,Generic,Dataset\tshirt\1417.jpg,,4.4,"T-shirt, fashion, clothing, Grey, Solid, Sportswear, Moderate"
1418,T-Shirt 1418,T-Shirt,White,M,Cotton,Solid,Regular,Cold,Casual,24.56,In Stock,Generic,Dataset\tshirt\1418.jpg,,4.7,"T-shirt, fashion, clothing, White, Solid, Casual, Cold"
1419,T-Shirt 1419,T-Shirt,White,XL,Wool,Graphic,Regular,Rainy,Formal,11.86,Out of Stock,Generic,Dataset\tshirt\1419.jpg,,4.5,"T-shirt, fashion, clothing, White, Graphic, Formal, Rainy"
142,T-Shirt 142,T-Shirt,Black,L,Linen,Graphic,Loose,Rainy,Party,31.12,In Stock,Generic,Dataset\tshirt\142.jpg,,3.7,"T-shirt, fashion, clothing, Black, Graphic, Party, Rainy"
1420,T-Shirt 1420,T-Shirt,Black,M,Wool,Solid,Oversized,Hot,Casual,39.69,In Stock,Generic,Dataset\tshirt\1420.jpg,,4.3,"T-shirt, fashion, clothing, Black, Solid, Casual, Hot"
1421,T-Shirt 1421,T-Shirt,Grey,L,Linen,Solid,Slim,Rainy,Party,35.16,In Stock,Generic,Dataset\tshirt\1421.jpg,,3.7,"T-shirt, fashion, clothing, Grey, Solid, Party, Rainy"
1422,T-Shirt 1422,T-Shirt,Grey,XL,Wool,Solid,Slim,Rainy,Party,28.17,In Stock,Generic,Dataset\tshirt\1422.jpg,,4,"T-shirt, fashion, clothing, Grey, Solid, Party, Rainy"
1423,T-Shirt 1423,T-Shirt,Green,M,Wool,Solid,Oversized,Rainy,Sportswear,24.12,Out of Stock,Generic,Dataset\tshirt\1423.jpg,,3.5,"T-shirt, fashion, clothing, Green, Solid, Sportswear, Rainy"
1424,T-Shirt 1424,T-Shirt,Black,M,Wool,Solid,Regular,Moderate,Formal,15.02,Out of Stock,Generic,Dataset\tshirt\1424.jpg,,4,"T-shirt, fashion, clothing, Black, Solid, Formal, Moderate"
1425,T-Shirt 1425,T-Shirt,Blue,L,Polyester,Solid,Oversized,Rainy,Party,26.46,In Stock,Generic,Dataset\tshirt\1425.jpg,,3.5,"T-shirt, fashion, clothing, Blue, Solid, Party, Rainy"
1426,T-Shirt 1426,T-Shirt,Black,M,Wool,Solid,Slim,Rainy,Sportswear,44.38,Out of Stock,Generic,Dataset\tshirt\1426.jpg,,4.4,"T-shirt, fashion, clothing, Black, Solid, Sportswear, Rainy"
1427,T-Shirt 1427,T-Shirt,Brown,XL,Wool,Graphic,Regular,Hot,Sportswear,17.39,Out of Stock,Generic,Dataset\tshirt\1427.jpg,,3.8,"T-shirt, fashion, clothing, Brown, Graphic, Sportswear, Hot"
1428,T-Shirt 1428,T-Shirt,Blue,XL,Polyester,Solid,Oversized,Cold,Formal,27.24,Out of Stock,Generic,Dataset\tshirt\1428.jpg,,3.2,"T-shirt, fashion, clothing, Blue, Solid, Formal, Cold"
1429,T-Shirt 1429,T-Shirt,Black,S,Cotton,Solid,Loose,Rainy,Casual,34.1,Out of Stock,Generic,Dataset\tshirt\1429.jpg,,3.5,"T-shirt, fashion, clothing, Black, Solid, Casual, Rainy"
143,T-Shirt 143,T-Shirt,White,L,Cotton,Graphic,Slim,Cold,Casual,28.72,In Stock,Generic,Dataset\tshirt\143.jpg,,4.1,"T-shirt, fashion, clothing, White, Graphic, Casual, Cold"
1430,T-Shirt 1430,T-Shirt,White,M,Linen,Solid,Regular,Cold,Sportswear,11.5,In Stock,Generic,Dataset\tshirt\1430.jpg,,3.2,"T-shirt, fashion, clothing, White, Solid, Sportswear, Cold"
1431,T-Shirt 1431,T-Shirt,Black,M,Cotton,Solid,Loose,Rainy,Casual,41.78,Out of Stock,Generic,Dataset\tshirt\1431.jpg,,3.9,"T-shirt, fashion, clothing, Black, Solid, Casual, Rainy"
